p,o
http://dbpedia.org/ontology/abstract,"Jensen Guy Weir (born 31 January 2002) is an English professional footballer who plays for Brighton & Hove Albion, as a midfielder."
http://dbpedia.org/ontology/birthDate,2002-01-31
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/England_national_under-17_football_team
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Warrington
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jensen_Weir__CareerStation__1
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jensen_Weir__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jensen_Weir__CareerStation__3
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jensen_Weir__CareerStation__4
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jensen_Weir__CareerStation__5
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jensen_Weir__CareerStation__6
http://dbpedia.org/ontology/number,54
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Brighton_&_Hove_Albion_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/England_national_under-17_football_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Scotland_national_under-16_football_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Scotland_national_under-17_football_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Wigan_Athletic_F.C.
http://dbpedia.org/ontology/wikiPageID,55893993
http://dbpedia.org/ontology/wikiPageLength,8919
http://dbpedia.org/ontology/wikiPageRevisionID,1025252931
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_Wigan_Athletic_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_Wigan_Athletic_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019_UEFA_European_Under-17_Championship
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019–20_Wigan_Athletic_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_Brighton_&_Hove_Albion_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Accrington_Stanley_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Anfield
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
