p,o
http://dbpedia.org/ontology/Person/height,180.0
http://dbpedia.org/ontology/abstract,Bradley Mark Tarbuck (born 6 November 1995) is an English professional footballer who plays for Havant & Waterlooville as either a left wing-back or a winger.
http://dbpedia.org/ontology/birthDate,1995-11-06
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Emsworth
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Bradley_Tarbuck__CareerStation__1
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Bradley_Tarbuck__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Bradley_Tarbuck__CareerStation__3
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Bradley_Tarbuck__CareerStation__4
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Bradley_Tarbuck__CareerStation__5
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Bradley_Tarbuck__CareerStation__6
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Bradley_Tarbuck__CareerStation__7
http://dbpedia.org/ontology/height,1.8E0
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Dartford_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Dorchester_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Havant_&_Waterlooville_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Weymouth_F.C.
http://dbpedia.org/ontology/wikiPageID,36726415
http://dbpedia.org/ontology/wikiPageLength,11352
http://dbpedia.org/ontology/wikiPageRevisionID,1024471059
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2012–13_Portsmouth_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2014–15_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2014–15_Portsmouth_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2014–15_Southern_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2015–16_Southern_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2016–17_Isthmian_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2016–17_Southern_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_National_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_National_League
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Andy_Higgins_(footballer,_born_1993)"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Carlisle_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1995_births
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_midfielders
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Dartford_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Dorchester_Town_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_Football_League_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Havant_&_Waterlooville_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Living_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:National_League_(English_football)_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:People_from_Emsworth
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Portsmouth_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Dartford_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Dorchester_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_One
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_Two
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Emsworth
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Havant_&_Waterlooville_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Isthmian_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Lee_Bradbury
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Miles_Storey
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_(English_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_(division)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_South
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Plymouth_Argyle_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Portsmouth_F.C._Reserves_and_Academy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Southern_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Substitute_(association_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Weymouth_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Íþróttabandalag_Vestmannaeyja
http://dbpedia.org/property/birthDate,1995-11-06
http://dbpedia.org/property/birthPlace,"Emsworth, England"
http://dbpedia.org/property/caps,16
http://dbpedia.org/property/caps,2
http://dbpedia.org/property/caps,32
http://dbpedia.org/property/caps,45
http://dbpedia.org/property/clubUpdate,--12-07
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Dorchester_Town_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Havant_&_Waterlooville_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/property/clubs,→ Dartford
http://dbpedia.org/property/clubs,→ Dorchester Town
http://dbpedia.org/property/clubs,→ Weymouth
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Havant_&_Waterlooville_F.C.
http://dbpedia.org/property/fullname,Bradley Mark Tarbuck
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/goals,1
http://dbpedia.org/property/goals,3
http://dbpedia.org/property/goals,7
http://dbpedia.org/property/goals,9
http://dbpedia.org/property/name,Bradley Tarbuck
http://dbpedia.org/property/position,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/property/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:0
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Height
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Soccerbase
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Updated
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_British_English
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_dmy_dates
http://dbpedia.org/property/years,2012
http://dbpedia.org/property/years,2014
http://dbpedia.org/property/years,2015
http://dbpedia.org/property/years,2016
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/property/youthyears,?–2012
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1995_births
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_midfielders
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Dartford_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Dorchester_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_Football_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Havant_&_Waterlooville_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Living_people
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:National_League_(English_football)_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:People_from_Emsworth
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Portsmouth_F.C._players
