p,o
http://dbpedia.org/ontology/Person/height,204.0
http://dbpedia.org/ontology/abstract,Matthew Adam Casey (born 13 November 1999) is an English professional footballer who plays for Gosport Borough as a defender.
http://dbpedia.org/ontology/birthDate,1999-11-13
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Southampton
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Matthew_Casey_(footballer)__CareerStation__1
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Matthew_Casey_(footballer)__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Matthew_Casey_(footballer)__CareerStation__3
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Matthew_Casey_(footballer)__CareerStation__4
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Matthew_Casey_(footballer)__CareerStation__5
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Matthew_Casey_(footballer)__CareerStation__6
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Matthew_Casey_(footballer)__CareerStation__7
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Matthew_Casey_(footballer)__CareerStation__8
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Matthew_Casey_(footballer)__CareerStation__9
http://dbpedia.org/ontology/height,2.04E0
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Basingstoke_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Bognor_Regis_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Gosport_Borough_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Havant_&_Waterlooville_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Weymouth_F.C.
http://dbpedia.org/ontology/wikiPageID,59258441
http://dbpedia.org/ontology/wikiPageLength,7287
http://dbpedia.org/ontology/wikiPageRevisionID,1014401333
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_EFL_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_Portsmouth_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_Southern_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019–20_Isthmian_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019–20_National_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Arsenal_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Basingstoke_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bognor_Regis_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1999_births
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_defenders
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Basingstoke_Town_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Bognor_Regis_Town_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Gosport_Borough_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Havant_&_Waterlooville_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Isthmian_League_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Living_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:National_League_(English_football)_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Portsmouth_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Southern_Football_League_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Weymouth_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_One
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Gosport_Borough_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Havant_&_Waterlooville_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Isthmian_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Southampton
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Southern_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Taunton_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Weymouth_F.C.
http://dbpedia.org/property/birthDate,1999-11-13
http://dbpedia.org/property/birthPlace,"Southampton, England"
http://dbpedia.org/property/caps,0
http://dbpedia.org/property/caps,1
http://dbpedia.org/property/caps,2
http://dbpedia.org/property/caps,6
http://dbpedia.org/property/caps,7
http://dbpedia.org/property/caption,Casey in November 2017
http://dbpedia.org/property/clubUpdate,--12-22
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Gosport_Borough_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/property/clubs,→ Basingstoke Town
http://dbpedia.org/property/clubs,→ Bognor Regis Town
http://dbpedia.org/property/clubs,→ Gosport Borough
http://dbpedia.org/property/clubs,→ Havant & Waterlooville
http://dbpedia.org/property/clubs,→ Weymouth
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Gosport_Borough_F.C.
http://dbpedia.org/property/fullName,Matthew Adam Casey
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/goals,1
http://dbpedia.org/property/height,2.04 m
http://dbpedia.org/property/name,Matthew Casey
http://dbpedia.org/property/position,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Updated
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_British_English
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_dmy_dates
http://dbpedia.org/property/years,2018
http://dbpedia.org/property/years,2019
http://dbpedia.org/property/years,2020
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Portsmouth_F.C.
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1999_births
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_defenders
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Basingstoke_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Bognor_Regis_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Gosport_Borough_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Havant_&_Waterlooville_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Isthmian_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Living_people
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:National_League_(English_football)_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Portsmouth_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Southern_Football_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Weymouth_F.C._players
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Athlete
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/SoccerPlayer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q215627
