p,o
http://dbpedia.org/ontology/Person/height,177.0
http://dbpedia.org/ontology/abstract,Luke David Berry (born 12 July 1992) is an English professional footballer who plays as a midfielder for EFL Championship club Luton Town.
http://dbpedia.org/ontology/birthDate,1992-07-12
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Cambridge
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Luke_Berry__CareerStation__1
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Luke_Berry__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Luke_Berry__CareerStation__3
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Luke_Berry__CareerStation__4
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Luke_Berry__CareerStation__5
http://dbpedia.org/ontology/height,1.77E0
http://dbpedia.org/ontology/number,8
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Barnsley_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Luton_Town_F.C.
http://dbpedia.org/ontology/wikiPageExternalLink,https://www.lutontown.co.uk/teams/first-team/midfielder/luke-berry/
http://dbpedia.org/ontology/wikiPageID,43527488
http://dbpedia.org/ontology/wikiPageLength,11685
http://dbpedia.org/ontology/wikiPageRevisionID,1020911115
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2009–10_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2010–11_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2011–12_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2012–13_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2013–14_FA_Trophy
