p,o
http://dbpedia.org/ontology/Person/height,193.04
http://dbpedia.org/ontology/abstract,Paul Andrew Digby (born 2 February 1995) is an English professional footballer who plays as a midfielder for League Two club Cambridge United.
http://dbpedia.org/ontology/abstract,بول ديبي (بالإنجليزية: Paul Digby)‏ (2 فبراير 1995 بشفيلد في المملكة المتحدة - ) هو لاعب كرة قدم بريطاني في مركز الوسط. شارك مع منتخب إنجلترا تحت 19 سنة لكرة القدم ومنتخب إنجلترا تحت 20 سنة لكرة القدم. أما مع النوادي، فقد لعب مع إيبسويتش تاون ونادي بارنسلي.
http://dbpedia.org/ontology/abstract,保羅·迪比(Paul Andrew Digby1995年2月2日－是一名英格蘭職業足球員，司職中場 ，現效力英格蘭足球乙級聯賽球會史提芬納治。
http://dbpedia.org/ontology/birthDate,1995-02-02
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Sheffield
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Paul_Digby__CareerStation__1
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Paul_Digby__CareerStation__10
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Paul_Digby__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Paul_Digby__CareerStation__3
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Paul_Digby__CareerStation__4
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Paul_Digby__CareerStation__5
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Paul_Digby__CareerStation__6
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Paul_Digby__CareerStation__7
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Paul_Digby__CareerStation__8
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Paul_Digby__CareerStation__9
http://dbpedia.org/ontology/height,1.9304E0
http://dbpedia.org/ontology/number,4
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Barnsley_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/England_national_under-19_football_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/England_national_under-20_football_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Forest_Green_Rovers_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Ipswich_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Mansfield_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Stevenage_F.C.
http://dbpedia.org/ontology/wikiPageExternalLink,http://www.thefa.com/england/All-Teams/Players/paul-digby
http://dbpedia.org/ontology/wikiPageExternalLink,https://www.chad.co.uk/sport/football/mansfield-town/mansfield-town-sign-former-ipswich-player-paul-digby-1-8546363
http://dbpedia.org/ontology/wikiPageID,33253320
http://dbpedia.org/ontology/wikiPageLength,25881
http://dbpedia.org/ontology/wikiPageRevisionID,1020837437
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2011–12_Barnsley_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2012–13_Barnsley_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2013–14_Barnsley_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2014–15_Barnsley_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2015–16_Barnsley_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2015–16_Ipswich_Town_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2016–17_Ipswich_Town_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_Mansfield_Town_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_Forest_Green_Rovers_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019–20_Stevenage_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Barnsley_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Blackburn_Rovers_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Blackpool_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Canada_men's_national_under-20_soccer_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1995_births
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_midfielders
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Barnsley_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Cambridge_United_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:England_youth_international_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_Football_League_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Footballers_from_Sheffield
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Forest_Green_Rovers_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Ipswich_Town_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Living_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Mansfield_Town_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Sportspeople_from_Sheffield
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Stevenage_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Crewe_Alexandra_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/David_Perkins_(footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Derby_County_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Championship
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_One
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_Two
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/England_national_under-19_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/England_national_under-20_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/English_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/English_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Estonia_national_under-19_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Fleetwood_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Forest_Green_Rovers_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Fratton_Park
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Germany_national_youth_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Grimsby_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Huddersfield_Town_A.F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hungary_national_under-19_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Ipswich_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Mansfield_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Mark_Cooper_(footballer,_born_1968)"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Mick_McCarthy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Middlesbrough_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Nottingham_Forest_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Oxford_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Premier_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Sheffield
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Stevenage_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Turkey_national_under-19_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Turkey_national_under-20_football_team
http://dbpedia.org/property/birthDate,1995-02-02
http://dbpedia.org/property/birthPlace,"Sheffield, England"
http://dbpedia.org/property/caps,15
http://dbpedia.org/property/caps,17
http://dbpedia.org/property/caps,21
http://dbpedia.org/property/caps,32
http://dbpedia.org/property/caps,37
http://dbpedia.org/property/caps,4
http://dbpedia.org/property/clubUpdate,2021-05-01
http://dbpedia.org/property/clubnumber,4
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Barnsley_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Forest_Green_Rovers_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Ipswich_Town_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Mansfield_Town_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Stevenage_F.C.
http://dbpedia.org/property/clubs,→ Ipswich Town
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/fullname,Paul Andrew Digby
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/goals,1
http://dbpedia.org/property/name,Paul Digby
http://dbpedia.org/property/nationalcaps,3
http://dbpedia.org/property/nationalgoals,0
http://dbpedia.org/property/nationalgoals,1
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/England_national_under-19_football_team
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/England_national_under-20_football_team
http://dbpedia.org/property/nationalyears,2013
http://dbpedia.org/property/nationalyears,2014
http://dbpedia.org/property/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Cambridge_United_F.C._squad
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Cn
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Height
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Soccerbase
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Updated
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_dmy_dates
http://dbpedia.org/property/years,2011
http://dbpedia.org/property/years,2015
http://dbpedia.org/property/years,2016
http://dbpedia.org/property/years,2017
http://dbpedia.org/property/years,2018
http://dbpedia.org/property/years,2019
http://dbpedia.org/property/years,2020
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Barnsley_F.C.
http://dbpedia.org/property/youthyears,2006
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1995_births
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Association_football_midfielders
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Barnsley_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Cambridge_United_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:England_youth_international_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_Football_League_players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_footballers
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Footballers_from_Sheffield
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Forest_Green_Rovers_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Ipswich_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Living_people
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Mansfield_Town_F.C._players
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Sportspeople_from_Sheffield
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Stevenage_F.C._players
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Footballer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Athlete
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/SoccerPlayer
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Person
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q215627
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q24229398
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q5
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q937857
http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://xmlns.com/foaf/0.1/Person
http://www.w3.org/2000/01/rdf-schema#comment,Paul Andrew Digby (born 2 February 1995) is an English professional footballer who plays as a midfielder for League Two club Cambridge United.
