p,o
http://dbpedia.org/ontology/Person/height,185.42
http://dbpedia.org/ontology/abstract,Gregory (Greg) Vaughan Taylor (born 15 January 1990) is an English professional footballer who plays for EFL League One club Cambridge United. He is a central defender who has played at left back for some of his career. He has also played in central midfield.
http://dbpedia.org/ontology/abstract,غريغ تايلور (بالإنجليزية: Greg Taylor)‏ (15 يناير 1990 ببيدفورد في المملكة المتحدة - ) هو لاعب كرة قدم بريطاني في مركز الدفاع. شارك مع . أما مع النوادي، فقد لعب مع كامبريدج يونايتد ونادي لوتون تاون ونادي نورثامبتون تاون ونادي كيترينغ تاون ونادي مانسفيلد تاون ونادي تاموورث ودارلينجتون إف سى.
http://dbpedia.org/ontology/birthDate,1990-01-15
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Bedford
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Greg_Taylor_(English_footballer)__CareerStation__10
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Greg_Taylor_(English_footballer)__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Greg_Taylor_(English_footballer)__CareerStation__3
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Greg_Taylor_(English_footballer)__CareerStation__4
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Greg_Taylor_(English_footballer)__CareerStation__5
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Greg_Taylor_(English_footballer)__CareerStation__6
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Greg_Taylor_(English_footballer)__CareerStation__7
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Greg_Taylor_(English_footballer)__CareerStation__8
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Greg_Taylor_(English_footballer)__CareerStation__9
http://dbpedia.org/ontology/height,1.8542E0
http://dbpedia.org/ontology/number,5
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Darlington_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/England_national_football_C_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Kettering_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Luton_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Mansfield_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Northampton_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Tamworth_F.C.
http://dbpedia.org/ontology/wikiPageExternalLink,https://www.bbc.co.uk/sport/football/30843611
http://dbpedia.org/ontology/wikiPageExternalLink,https://www.bbc.co.uk/sport/football/30991120
http://dbpedia.org/ontology/wikiPageExternalLink,https://www.cambridge-united.co.uk/news/2018/april/greg-taylor-contract-extension/
http://dbpedia.org/ontology/wikiPageExternalLink,https://www.cambridge-united.co.uk/news/2020/july/new-contracts-trio/
http://dbpedia.org/ontology/wikiPageID,19115990
http://dbpedia.org/ontology/wikiPageLength,15260
http://dbpedia.org/ontology/wikiPageRevisionID,1022160877
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2008–09_Northampton_Town_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2009–10_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2010–11_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2011–12_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2011–12_Luton_Town_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2012–13_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2012–13_Luton_Town_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2012–13_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2013–14_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2013–14_in_English_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2014–15_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2015–16_National_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2016–17_National_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bedford
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bedfordshire
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bolton_Wanderers_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1990_births
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_defenders
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Cambridge_United_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Darlington_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:England_semi-pro_international_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Kettering_Town_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Living_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Luton_Town_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Mansfield_Town_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:National_League_(English_football)_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Northampton_Town_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:People_educated_at_Mark_Rutherford_School
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Sportspeople_from_Bedford
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Tamworth_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Darlington_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_One
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_Two
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/England_national_football_C_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/English_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Gary_Brabin
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Glossary_of_association_football_terms
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/John_Still_(footballer)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Kettering_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Luton_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Mansfield_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Mark_Cooper_(footballer,_born_1968)"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Millwall_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_(division)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Northampton_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Norwich_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Premier_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Tamworth_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Wales_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Wolverhampton_Wanderers_F.C.
http://dbpedia.org/property/birthDate,1990-01-15
http://dbpedia.org/property/birthPlace,"Bedford, England"
http://dbpedia.org/property/caps,0
http://dbpedia.org/property/caps,10
http://dbpedia.org/property/caps,29
http://dbpedia.org/property/caps,297
http://dbpedia.org/property/caps,35
http://dbpedia.org/property/caps,45
http://dbpedia.org/property/caps,5
http://dbpedia.org/property/caps,8
http://dbpedia.org/property/clubUpdate,--05-08
http://dbpedia.org/property/clubnumber,5
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Darlington_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Kettering_Town_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Luton_Town_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Northampton_Town_F.C.
http://dbpedia.org/property/clubs,→ Luton Town
http://dbpedia.org/property/clubs,→ Mansfield Town
http://dbpedia.org/property/clubs,→ Tamworth
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/fullname,Gregory Vaughan Taylor
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/goals,1
http://dbpedia.org/property/goals,2
http://dbpedia.org/property/goals,7
http://dbpedia.org/property/name,Greg Taylor
http://dbpedia.org/property/nationalcaps,2
http://dbpedia.org/property/nationalgoals,0
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/England_national_football_C_team
http://dbpedia.org/property/nationalyears,2010
http://dbpedia.org/property/ntupdate,--09-27
http://dbpedia.org/property/position,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:!
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
