p,o
http://dbpedia.org/ontology/Person/height,180.0
http://dbpedia.org/ontology/abstract,Harry Jack Darling (born 8 August 1999) is an English professional footballer who plays as a defender for League One club Milton Keynes Dons.
http://dbpedia.org/ontology/birthDate,1999-08-08
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Cambridge
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Harry_Darling__CareerStation__1
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Harry_Darling__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Harry_Darling__CareerStation__3
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Harry_Darling__CareerStation__4
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Harry_Darling__CareerStation__5
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Harry_Darling__CareerStation__6
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Harry_Darling__CareerStation__7
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Harry_Darling__CareerStation__8
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Harry_Darling__CareerStation__9
http://dbpedia.org/ontology/height,1.8E0
http://dbpedia.org/ontology/number,6
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Bishop's_Stortford_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/East_Thurrock_United_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Hampton_&_Richmond_Borough_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Milton_Keynes_Dons_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Newmarket_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Royston_Town_F.C.
http://dbpedia.org/ontology/wikiPageID,54884754
http://dbpedia.org/ontology/wikiPageLength,8503
http://dbpedia.org/ontology/wikiPageRevisionID,1023245451
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2016–17_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2016–17_National_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_National_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_Southern_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019–20_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_Milton_Keynes_Dons_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bishop's_Stortford_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bristol_Rovers_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1999_births
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_defenders
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Bishop's_Stortford_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Cambridge_United_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Living_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Milton_Keynes_Dons_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_One
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_Two
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/East_Thurrock_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hampton_&_Richmond_Borough_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Milton_Keynes_Dons_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_North
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_South
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Newmarket_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Royston_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Scunthorpe_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Southern_Football_League
http://dbpedia.org/property/birthDate,1999-08-08
http://dbpedia.org/property/birthPlace,"Cambridge, England"
http://dbpedia.org/property/caps,2
http://dbpedia.org/property/caps,23
http://dbpedia.org/property/caps,5
http://dbpedia.org/property/caps,55
http://dbpedia.org/property/caps,8
http://dbpedia.org/property/clubUpdate,--05-09
http://dbpedia.org/property/clubnumber,6
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Milton_Keynes_Dons_F.C.
http://dbpedia.org/property/clubs,→ Bishop's Stortford
http://dbpedia.org/property/clubs,→ East Thurrock United
http://dbpedia.org/property/clubs,→ Hampton & Richmond
http://dbpedia.org/property/clubs,→ Royston Town
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Milton_Keynes_Dons_F.C.
