p,o
http://dbpedia.org/ontology/abstract,Christian Benjamin Oxlade-Chamberlain (born 24 June 1998) is an English professional footballer who plays for Gosport Borough.
http://dbpedia.org/ontology/birthDate,1998-06-24
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/England_national_football_team
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Portsmouth
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Christian_Oxlade-Chamberlain__CareerStation__1
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Christian_Oxlade-Chamberlain__CareerStation__10
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Christian_Oxlade-Chamberlain__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Christian_Oxlade-Chamberlain__CareerStation__3
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Christian_Oxlade-Chamberlain__CareerStation__4
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Christian_Oxlade-Chamberlain__CareerStation__5
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Christian_Oxlade-Chamberlain__CareerStation__6
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Christian_Oxlade-Chamberlain__CareerStation__7
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Christian_Oxlade-Chamberlain__CareerStation__8
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Christian_Oxlade-Chamberlain__CareerStation__9
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Eastbourne_Borough_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Gosport_Borough_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Ilkeston_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Notts_County_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Oxford_City_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Poole_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Salisbury_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Wimborne_Town_F.C.
http://dbpedia.org/ontology/wikiPageID,47704901
http://dbpedia.org/ontology/wikiPageLength,13146
http://dbpedia.org/ontology/wikiPageRevisionID,1001421312
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2015–16_Portsmouth_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2015–16_Southern_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2016–17_National_League
