p,o
http://dbpedia.org/ontology/Person/height,186.0
http://dbpedia.org/ontology/abstract,William John Mannion (born 5 May 1998) is an English professional footballer who plays as a goalkeeper for Pafos.
http://dbpedia.org/ontology/birthDate,1998-05-05
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Hillingdon
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Will_Mannion__CareerStation__1
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Will_Mannion__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Will_Mannion__CareerStation__3
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Will_Mannion__CareerStation__4
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Will_Mannion__CareerStation__5
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Will_Mannion__CareerStation__6
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Will_Mannion__CareerStation__7
http://dbpedia.org/ontology/height,1.86E0
http://dbpedia.org/ontology/number,25
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Goalkeeper_(association_football)
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/AFC_Wimbledon_Development_Squad_and_Academy
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Aldershot_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/England_national_under-19_football_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Hull_City_A.F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Kidderminster_Harriers_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Pafos_FC
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Plymouth_Argyle_F.C.
http://dbpedia.org/ontology/wikiPageExternalLink,http://www.thefa.com/england/all-teams/players%3Fp=358127
http://dbpedia.org/ontology/wikiPageID,55002669
http://dbpedia.org/ontology/wikiPageLength,9813
http://dbpedia.org/ontology/wikiPageRevisionID,1005094665
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_Hull_City_A.F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_Plymouth_Argyle_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_Hull_City_A.F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019–20_Hull_City_A.F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/AFC_Wimbledon
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/AFC_Wimbledon_Development_Squad_and_Academy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Aldershot_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1998_births
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:AFC_Wimbledon_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Aldershot_Town_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_goalkeepers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_expatriate_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_expatriate_sportspeople_in_Cyprus
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Expatriate_footballers_in_Cyprus
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Hull_City_A.F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Living_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Plymouth_Argyle_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Chelsea_F.C._Under-23s_and_Academy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cypriot_First_Division
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Doncaster_Rovers_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Championship
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_One
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/England_national_under-16_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/England_national_under-19_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/England_national_under-21_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Youth_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Goalkeeper_(association_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hillingdon
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hull_City_A.F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Hungary_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Kidderminster_Harriers_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_(division)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Netherlands_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Newcastle_United_F.C._Reserves_and_Academy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Pafos_FC
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Plymouth_Argyle_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Premier_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Sam_Surridge
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/The_Football_Association
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Tribunal
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Watford_F.C._Under-23s_and_Academy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Yeovil_Town_F.C.
http://dbpedia.org/property/birthDate,1998-05-05
http://dbpedia.org/property/birthPlace,"Hillingdon, England"
http://dbpedia.org/property/caps,0
http://dbpedia.org/property/caps,16
http://dbpedia.org/property/caps,17
http://dbpedia.org/property/clubUpdate,--07-23
http://dbpedia.org/property/clubnumber,25
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Hull_City_A.F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Pafos_FC
http://dbpedia.org/property/clubs,→ Aldershot Town
http://dbpedia.org/property/clubs,→ Kidderminster Harriers
http://dbpedia.org/property/clubs,→ Plymouth Argyle
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Pafos_FC
http://dbpedia.org/property/fullname,William John Mannion
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/name,Will Mannion
http://dbpedia.org/property/nationalcaps,2
http://dbpedia.org/property/nationalgoals,0
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/England_national_under-19_football_team
http://dbpedia.org/property/nationalyears,2016
http://dbpedia.org/property/position,http://dbpedia.org/resource/Goalkeeper_(association_football)
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Convert
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Distinguish
