p,o
http://dbpedia.org/ontology/abstract,George Benjamin Williams (born 14 April 1993) is an English professional footballer who plays as a defender for League One club Cambridge United.
http://dbpedia.org/ontology/birthDate,1993-04-14
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/London_Borough_of_Hillingdon
http://dbpedia.org/ontology/careerStation,"http://dbpedia.org/resource/George_Williams_(footballer,_born_1993)__CareerStation__1"
http://dbpedia.org/ontology/careerStation,"http://dbpedia.org/resource/George_Williams_(footballer,_born_1993)__CareerStation__2"
http://dbpedia.org/ontology/careerStation,"http://dbpedia.org/resource/George_Williams_(footballer,_born_1993)__CareerStation__3"
http://dbpedia.org/ontology/careerStation,"http://dbpedia.org/resource/George_Williams_(footballer,_born_1993)__CareerStation__4"
http://dbpedia.org/ontology/careerStation,"http://dbpedia.org/resource/George_Williams_(footballer,_born_1993)__CareerStation__5"
http://dbpedia.org/ontology/careerStation,"http://dbpedia.org/resource/George_Williams_(footballer,_born_1993)__CareerStation__6"
http://dbpedia.org/ontology/careerStation,"http://dbpedia.org/resource/George_Williams_(footballer,_born_1993)__CareerStation__7"
http://dbpedia.org/ontology/number,43
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Barnsley_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Barrow_A.F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Bristol_Rovers_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Loughborough_University_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Milton_Keynes_Dons_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Worcester_City_F.C.
http://dbpedia.org/ontology/wikiPageID,45076450
http://dbpedia.org/ontology/wikiPageLength,12844
http://dbpedia.org/ontology/wikiPageRevisionID,1024407743
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2013–14_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2014–15_Barnsley_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2014–15_FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2014–15_Football_Conference
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2015–16_Barnsley_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2015–16_Football_League_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2015–16_National_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2016_Football_League_One_play-off_Final
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2016_Football_League_play-offs
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2016–17_Milton_Keynes_Dons_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_Milton_Keynes_Dons_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_EFL_League_Two
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_Milton_Keynes_Dons_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019–20_Milton_Keynes_Dons_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_Bristol_Rovers_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_Milton_Keynes_Dons_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Abu_Ogogo
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Barnsley_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Barrow_A.F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bristol_Rovers_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1993_births
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Alumni_of_Loughborough_University
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_defenders
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Barnsley_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Bristol_Rovers_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_Football_League_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Footballers_from_Hillingdon
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Living_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Loughborough_University_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Milton_Keynes_Dons_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:National_League_(English_football)_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Universiade_medalists_in_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Universiade_silver_medalists_for_Great_Britain
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Worcester_City_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Coventry_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Championship
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_One
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_One_play-offs
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_Two
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/London_Borough_of_Hillingdon
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Loughborough_University_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Midland_Football_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Millwall_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Milton_Keynes_Dons_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_(division)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_North
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Oxford_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Preston_North_End_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Shrewsbury_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Worcester_City_F.C.
http://dbpedia.org/property/birthDate,1993-04-14
http://dbpedia.org/property/birthPlace,"Hillingdon, England"
http://dbpedia.org/property/caps,142
http://dbpedia.org/property/caps,15
http://dbpedia.org/property/caps,23
http://dbpedia.org/property/caps,26
http://dbpedia.org/property/caps,55
http://dbpedia.org/property/caption,Williams in January 2015
http://dbpedia.org/property/clubUpdate,--05-09
http://dbpedia.org/property/clubnumber,43
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Barnsley_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Bristol_Rovers_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Loughborough_University_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Milton_Keynes_Dons_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Worcester_City_F.C.
http://dbpedia.org/property/clubs,→ Barrow
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Bristol_Rovers_F.C.
http://dbpedia.org/property/fullname,George Benjamin Williams
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/goals,1
http://dbpedia.org/property/goals,2
http://dbpedia.org/property/goals,4
http://dbpedia.org/property/name,George Williams
http://dbpedia.org/property/position,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Bristol_Rovers_F.C._squad
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Milton_Keynes_Dons_F.C._Player_of_the_Year
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Other_people
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Soccerbase
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Soccerway
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Updated
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_British_English
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Use_dmy_dates
http://dbpedia.org/property/years,2013
http://dbpedia.org/property/years,2014
http://dbpedia.org/property/years,2015
http://dbpedia.org/property/years,2016
http://dbpedia.org/property/years,2021
http://dbpedia.org/property/youthclubs,http://dbpedia.org/resource/Milton_Keynes_Dons_F.C.
http://dbpedia.org/property/youthyears,2010
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1993_births
http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Alumni_of_Loughborough_University
