p,o
http://dbpedia.org/ontology/abstract,Harry Jewitt-White (born 26 March 2004) is a Welsh footballer who plays for Portsmouth as a midfielder.
http://dbpedia.org/ontology/birthDate,2004-03-26
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/England_national_football_team
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Portsmouth
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Harry_Jewitt-White__CareerStation__1
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Harry_Jewitt-White__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Harry_Jewitt-White__CareerStation__3
http://dbpedia.org/ontology/number,30
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Wales_national_under-17_football_team
http://dbpedia.org/ontology/wikiPageID,66365587
http://dbpedia.org/ontology/wikiPageLength,4233
http://dbpedia.org/ontology/wikiPageRevisionID,1019609819
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_Portsmouth_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:2004_births
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_defenders
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Footballers_from_Portsmouth
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Living_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Portsmouth_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Wales_youth_international_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Welsh_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_One
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/England_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Peterborough_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Portsmouth
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Wales_national_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Wales_national_under-17_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/West_Ham_United_F.C.
http://dbpedia.org/property/birthDate,2004-03-26
http://dbpedia.org/property/birthPlace,"Portsmouth, England"
http://dbpedia.org/property/caps,2
http://dbpedia.org/property/clubUpdate,--01-12
http://dbpedia.org/property/clubnumber,30
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Portsmouth_F.C.
http://dbpedia.org/property/fullname,Harry George Jewitt-White
http://dbpedia.org/property/goals,0
