p,o
http://dbpedia.org/ontology/Person/height,168.0
http://dbpedia.org/ontology/abstract,"Wes Hoolahan (Dublin, 20 de maio de 1982), é um futebolista irlandês que atua como Meia-atacante."
http://dbpedia.org/ontology/abstract,"Wes Hoolahan, né le 20 mai 1982 à Dublin, est un footballeur international irlandais qui évolue au poste de milieu de terrain au Cambridge United."
http://dbpedia.org/ontology/abstract,"Wesley ""Wes"" Hoolahan (Dublín, el 20 de maig de 1982) és un futbolista irlandès que juga com a migcampista amb el Norwich City de la Premier League i la selecció irlandesa."
http://dbpedia.org/ontology/abstract,"Wesley ""Wes"" Hoolahan (lahir 20 Mei 1982; umur 39 tahun) adalah seorang pemain sepak bola berkewarganegaraan Irlandia yang bermain untuk klub Norwich City pada posisi gelandang."
http://dbpedia.org/ontology/abstract,"Wesley ""Wes"" Hoolahan, född 20 maj 1982, är en irländsk fotbollsspelare som spelar för Cambridge United FC. Hoolahan har tidigare spelat för Shelbourne, Livingston och Blackpool. Han har även representerat Irlands landslag."
http://dbpedia.org/ontology/abstract,"Wesley (""Wes"") Hoolahan (Dublin, 20 mei 1982) is een Iers voetballer die doorgaans speelt als middenvelder. In augustus 2019 verruilde hij West Bromwich Albion voor Newcastle Jets. Hoolahan maakte in 2008 zijn debuut in het Iers voetbalelftal."
http://dbpedia.org/ontology/abstract,"Wesley Hoolahan (Dublino, 20 maggio 1982) è un calciatore irlandese, centrocampista del Cambridge Utd."
http://dbpedia.org/ontology/abstract,"Wesley Hoolahan (Dublín, Irlanda, 20 de mayo de 1982) es un futbolista irlandés. Juega de centrocampista y su actual equipo es el Cambridge United F. C. de la League Two de Inglaterra."
http://dbpedia.org/ontology/abstract,"Wesley Hoolahan (ur. 20 maja 1982 w Dublinie) – irlandzki piłkarz występujący w West Bromwich Albion F.C, reprezentant kraju."
http://dbpedia.org/ontology/abstract,"Wesley Patrick Hoolahan (born 20 May 1982) is an Irish professional footballer who plays as an attacking midfielder for League One club Cambridge United. Hoolahan began his playing career with Shelbourne and has previously played for Livingston, Blackpool, West Bromwich Albion, Newcastle Jets and had a 10-year stay at Norwich City. He was the subject of a contested transfer between Livingston and Blackpool in 2007, eventually requiring mediation by FIFA before he was able to sign for Blackpool. Hoolahan played more than 350 games for Norwich, where he earned nicknames like ""The Irish Messi"" or Wessi. Hoolahan made his Republic of Ireland senior debut in 2008 in a 1–0 win over Colombia. He represented Ireland at UEFA Euro 2016. Hoolahan won 43 caps in total and scored 3 goals."
http://dbpedia.org/ontology/abstract,Wesley „Wes“ Hoolahan (* 20. Mai 1982 in Dublin) ist ein irischer Fußballspieler. Er ist seit 2018 für West Bromwich Albion aktiv.
http://dbpedia.org/ontology/abstract,"Wesley „Wes“ Hoolahan (* 20. května 1982, Dublin, Irsko) je irský fotbalový záložník a reprezentant, od roku 2008 hráč anglického klubu Norwich City FC."
http://dbpedia.org/ontology/abstract,"Вес Гулаган (англ. Wes Hoolahan, нар. 20 травня 1982, Дублін) — ірландський футболіст, півзахисник англійського клубу «Норвіч Сіті» і національної збірної Ірландії."
http://dbpedia.org/ontology/abstract,"Уэсли (Уэс) Хулахан (англ. Wesley ""Wes"" Hoolahan, род. 20 мая 1982 года в Дублине) — ирландский футболист, атакующий полузащитник, выступающий за «Вест Бромвич Альбион». Ранее играл за «Шелбурн», «Блэкпул» и «Ливингстон», «Норвич Сити»."
http://dbpedia.org/ontology/abstract,"ويسلي ""ويس"" هولاهان (بالإنجليزية: Wes Hoolahan)‏ (مواليد 20 مايو 1982) هو لاعب كرة قدم أيرلندي محترف يجيد اللعب كلاعب وسط مع نادي نوريتش سيتي الإنجليزي ومنتخب جمهورية أيرلندا."
http://dbpedia.org/ontology/abstract,ウェズリー・フーラハン（Wesley Hoolahan、1982年5月20日 - ）は、アイルランド・ダブリン出身のサッカー選手。EFLリーグ2のケンブリッジ・ユナイテッドFC所属。ポジションは、攻撃的ミッドフィールダー。
http://dbpedia.org/ontology/abstract,"韋斯理·""韋斯""·荷拉漢（英語：Wesley ""Wes"" Hoolahan，1982年5月20日－）是一名愛爾蘭職業職業足球員，司職進攻中場，現時效力英乙球會劍橋聯。"
http://dbpedia.org/ontology/abstract,"웨슬리 ""웨스"" 훌러핸(영어: Wesley ""Wes"" Hoolahan /ˈhuːləhæn/, 1982년 5월 20일 ~ )은 아일랜드의 축구 선수이다. 포지션은 공격형 미드필더이며, 케임브리지 유나이티드에서 활약하고 있다."
http://dbpedia.org/ontology/birthDate,1982-05-20
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Dublin
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Wes_Hoolahan__CareerStation__1
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Wes_Hoolahan__CareerStation__10
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Wes_Hoolahan__CareerStation__11
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Wes_Hoolahan__CareerStation__12
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Wes_Hoolahan__CareerStation__13
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Wes_Hoolahan__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Wes_Hoolahan__CareerStation__3
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Wes_Hoolahan__CareerStation__4
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Wes_Hoolahan__CareerStation__5
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Wes_Hoolahan__CareerStation__6
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Wes_Hoolahan__CareerStation__7
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Wes_Hoolahan__CareerStation__8
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Wes_Hoolahan__CareerStation__9
http://dbpedia.org/ontology/height,1.68E0
http://dbpedia.org/ontology/number,14
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Belvedere_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Blackpool_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Livingston_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Newcastle_Jets_FC
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Norwich_City_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Republic_of_Ireland_national_football_B_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Republic_of_Ireland_national_football_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Republic_of_Ireland_national_under-21_football_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Shelbourne_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/West_Bromwich_Albion_F.C.
http://dbpedia.org/ontology/wikiPageExternalLink,http://indigo.ie/~bvr/Wes.htm
