p,o
http://dbpedia.org/ontology/Person/height,190.0
http://dbpedia.org/ontology/abstract,Jack Henry Stewart Iredale (born 2 May 1996) is a professional footballer who plays as a defender for Cambridge United in League Two.
http://dbpedia.org/ontology/birthDate,1996-05-02
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Greenock
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jack_Iredale__CareerStation__1
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jack_Iredale__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jack_Iredale__CareerStation__3
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jack_Iredale__CareerStation__4
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jack_Iredale__CareerStation__5
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jack_Iredale__CareerStation__6
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jack_Iredale__CareerStation__7
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jack_Iredale__CareerStation__8
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Jack_Iredale__CareerStation__9
http://dbpedia.org/ontology/height,1.9E0
http://dbpedia.org/ontology/number,3
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Australia_national_under-17_soccer_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Carlisle_United_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/ECU_Joondalup_SC
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/FFA_Centre_of_Excellence
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Greenock_Morton_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Perth_Glory_FC
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Perth_Glory_FC_Youth
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Queen's_Park_F.C.
http://dbpedia.org/ontology/wikiPageID,56626472
http://dbpedia.org/ontology/wikiPageLength,6286
http://dbpedia.org/ontology/wikiPageRevisionID,1020836374
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019–20_Carlisle_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Anterior_cruciate_ligament_injury
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Australia_national_under-17_soccer_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Carlisle_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1996_births
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_defenders
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Australian_soccer_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Carlisle_United_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Greenock_Morton_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Living_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:National_Premier_Leagues_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Perth_Glory_FC_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Queen's_Park_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Scottish_emigrants_to_Australia
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Scottish_emigrants_to_New_Zealand
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Scottish_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Dundee_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/ECU_Joondalup_SC
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_Two
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FFA_Centre_of_Excellence
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Greenock
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Greenock_Morton_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_Premier_Leagues_Western_Australia
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Perth_Glory_FC
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Perth_Glory_FC_Youth
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Queen's_Park_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Scottish_Championship
http://dbpedia.org/property/birthDate,1996-05-02
http://dbpedia.org/property/birthPlace,"Greenock, Scotland"
http://dbpedia.org/property/caps,14
http://dbpedia.org/property/caps,22
http://dbpedia.org/property/caps,23
http://dbpedia.org/property/caps,37
http://dbpedia.org/property/caps,38
http://dbpedia.org/property/caps,4
http://dbpedia.org/property/clubUpdate,2021-05-01
http://dbpedia.org/property/clubnumber,3
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Carlisle_United_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/ECU_Joondalup_SC
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Greenock_Morton_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Perth_Glory_FC_Youth
http://dbpedia.org/property/clubs,→ Queen's Park
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/fullname,Jack Henry Stewart Iredale
http://dbpedia.org/property/goals,1
http://dbpedia.org/property/goals,2
http://dbpedia.org/property/goals,3
http://dbpedia.org/property/goals,4
http://dbpedia.org/property/height,1.90m
http://dbpedia.org/property/name,Jack Iredale
http://dbpedia.org/property/nationalcaps,1
http://dbpedia.org/property/nationalgoals,0
http://dbpedia.org/property/nationalteam,http://dbpedia.org/resource/Australia_national_under-17_soccer_team
http://dbpedia.org/property/nationalteamUpdate,2018-02-24
http://dbpedia.org/property/position,http://dbpedia.org/resource/Defender_(association_football)
