p,o
http://dbpedia.org/ontology/Person/height,172.0
http://dbpedia.org/ontology/abstract,Ben Worman (born 30 August 2001) is an English professional footballer who plays as a midfielder for Cambridge United. He became the youngest ever player to play for Cambridge United after making his first-team debut in November 2017.
http://dbpedia.org/ontology/birthDate,2001-08-30
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Cambridge
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Ben_Worman__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Ben_Worman__CareerStation__3
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Ben_Worman__CareerStation__4
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Ben_Worman__CareerStation__5
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Ben_Worman__CareerStation__6
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Ben_Worman__CareerStation__7
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Ben_Worman__CareerStation__8
http://dbpedia.org/ontology/height,1.72E0
http://dbpedia.org/ontology/number,27
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Bishop's_Stortford_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Chelmsford_City_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/St_Neots_Town_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Weymouth_F.C.
http://dbpedia.org/ontology/wikiPageID,57208591
http://dbpedia.org/ontology/wikiPageLength,6547
http://dbpedia.org/ontology/wikiPageRevisionID,1026283647
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019–20_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_Cambridge_United_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Abbey_Stadium
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bishop's_Stortford_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:2001_births
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_midfielders
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Bishop's_Stortford_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Cambridge_United_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Chelmsford_City_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_Football_League_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Isthmian_League_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Living_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:National_League_(English_football)_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Southern_Football_League_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:St_Neots_Town_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Weymouth_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Chelmsford_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_Two
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Trophy
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/English_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/National_League_South
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Peterborough_United_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Shaun_Derry
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/St_Neots_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Uche_Ikpeazu
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Weymouth_F.C.
http://dbpedia.org/property/birthDate,2001-08-30
http://dbpedia.org/property/birthPlace,"Cambridge, England"
http://dbpedia.org/property/caps,0
http://dbpedia.org/property/caps,1
http://dbpedia.org/property/caps,5
http://dbpedia.org/property/caps,6
http://dbpedia.org/property/caps,9
http://dbpedia.org/property/clubUpdate,--06-01
http://dbpedia.org/property/clubnumber,27
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/clubs,→ Bishop's Stortford
http://dbpedia.org/property/clubs,→ Chelmsford City
http://dbpedia.org/property/clubs,→ St Neots Town
http://dbpedia.org/property/clubs,→ Weymouth
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Cambridge_United_F.C.
http://dbpedia.org/property/fullname,Ben Worman
http://dbpedia.org/property/goals,0
http://dbpedia.org/property/goals,1
http://dbpedia.org/property/goals,6
http://dbpedia.org/property/name,Ben Worman
http://dbpedia.org/property/position,http://dbpedia.org/resource/Midfielder
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Birth_date_and_age
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Convert
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Efn
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Infobox_football_biography
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Notelist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Reflist
http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Short_description
