p,o
http://dbpedia.org/ontology/abstract,Conor Ciaran Masterson (born 8 September 1998) is an Irish footballer who plays for Championship club Queens Park Rangers.
http://dbpedia.org/ontology/birthDate,1998-09-08
http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Celbridge
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Conor_Masterson__CareerStation__1
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Conor_Masterson__CareerStation__2
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Conor_Masterson__CareerStation__3
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Conor_Masterson__CareerStation__4
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Conor_Masterson__CareerStation__5
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Conor_Masterson__CareerStation__6
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Conor_Masterson__CareerStation__7
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/resource/Conor_Masterson__CareerStation__8
http://dbpedia.org/ontology/number,23
http://dbpedia.org/ontology/position,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Liverpool_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Liverpool_F.C._Reserves_and_Academy
http://dbpedia.org/ontology/team,"http://dbpedia.org/resource/Lucan,_Dublin"
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Queens_Park_Rangers_F.C.
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Republic_of_Ireland_national_under-17_football_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Republic_of_Ireland_national_under-19_football_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Republic_of_Ireland_national_under-21_football_team
http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Swindon_Town_F.C.
http://dbpedia.org/ontology/wikiPageExternalLink,http://www.fai.ie/ireland/player/250068949
http://dbpedia.org/ontology/wikiPageID,57031922
http://dbpedia.org/ontology/wikiPageLength,9493
http://dbpedia.org/ontology/wikiPageRevisionID,1023146089
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2017–18_Liverpool_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2018–19_Liverpool_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2019–20_Queens_Park_Rangers_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_Queens_Park_Rangers_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/2020–21_Swindon_Town_F.C._season
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Association_football
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1998_births
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Association_football_central_defenders
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:English_Football_League_players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Living_people
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Queens_Park_Rangers_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Republic_of_Ireland_association_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Republic_of_Ireland_expatriate_association_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Republic_of_Ireland_youth_international_footballers
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Sportspeople_from_Dublin_(city)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Swindon_Town_F.C._players
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Celbridge
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/County_Kildare
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Defender_(association_football)
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_Championship
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/EFL_League_One
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Everton_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Exeter_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/FA_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/League_Cup
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Liverpool_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Liverpool_F.C._Reserves_and_Academy
http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Lucan,_Dublin"
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Manchester_City_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Millwall_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Premier_League
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Queens_Park_Rangers_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Republic_of_Ireland_national_under-17_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Republic_of_Ireland_national_under-19_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Republic_of_Ireland_national_under-21_football_team
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Swansea_City_A.F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Swindon_Town_F.C.
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/UEFA
http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/UEFA_Champions_League
http://dbpedia.org/property/birthDate,1998-09-08
http://dbpedia.org/property/birthPlace,"Celbridge, Ireland"
http://dbpedia.org/property/caps,0
http://dbpedia.org/property/caps,16
http://dbpedia.org/property/caps,5
http://dbpedia.org/property/clubUpdate,--01-19
http://dbpedia.org/property/clubnumber,23
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Liverpool_F.C.
http://dbpedia.org/property/clubs,http://dbpedia.org/resource/Queens_Park_Rangers_F.C.
http://dbpedia.org/property/clubs,→ Swindon Town
http://dbpedia.org/property/currentclub,http://dbpedia.org/resource/Queens_Park_Rangers_F.C.
http://dbpedia.org/property/fullname,Conor Ciaran Masterson
http://dbpedia.org/property/goals,0
